"","SRR3051740","SRR3051741","SRR3051742","SRR3051743","SRR3051744","SRR3051745","SRR3051752","SRR3051753","SRR3051754","SRR3051755","SRR3051756","SRR3051757","SRR7054176","SRR7054177","SRR7054178","SRR7054179","SRR7054180","SRR7054181","SRR7054182","SRR7054183"
"Os02g0810400",11.4514053060937,11.2875618377739,11.4314815622796,11.5060357258894,11.4114951157913,11.4921332931442,11.4236064407913,11.4253135014047,11.5063120566959,11.8156783215577,11.75327452937,11.3870855767323,13.1009122957036,13.1106197869702,13.2737453924454,13.24960660933,12.220902484706,12.2368379904604,12.2115141570654,12.1461316455092
"Os02g0810600",4.29689751690926,4.21236572964454,4.76129456984913,4.43262720868453,3.28595363972044,3.77716691160306,4.79002409887013,2.79742089867675,4.45448318877613,2.1024614331714,3.51052009467894,4.8823075941444,1.08307129171502,0,0,0,5.0494785262667,5.07427195726354,4.41749366780112,4.46006202074893
"Os02g0810900",5.76405796870892,5.28681696147212,5.17763380910388,5.81535998629569,5.3212631248208,4.67221354085744,5.76405796870892,6.6402435353716,5.27114326491017,2.59699470701579,4.6992163673234,3.954595134795,7.39260437602792,7.55727317033826,7.14107759193325,6.95478735506154,5.3849773721971,5.2032112081781,5.27816397137387,4.9551964358222
"Os02g0813800",9.02126647900426,8.75702194568128,9.18844303980808,9.48906059585354,9.1530937167033,9.01554639644438,9.96426531036614,9.74425575648892,9.71514575561071,8.80584651283488,8.85201475687597,8.85590795565277,9.86032195550241,9.766029760739,10.1343302020361,10.2423065814389,9.01208530662386,9.17390068720195,9.22256799953059,9.14790986282225
"Os02g0814000",9.47296193921494,8.35084087237493,8.5974290008671,9.75883028697598,9.82290339488984,9.70691997832125,11.0182314067384,11.2224893743689,11.0502426146359,10.6706983717423,10.4342989876625,10.0311490922342,10.8158764141996,10.9013885609287,9.75826380332504,9.69398441524392,8.10322132605276,8.05095563024249,8.18735121060998,8.29990207082739
"Os02g0814200",0,2.47527625813925,0,0,0,1.65919897676151,0,0,0,0,0,0,6.29066088428856,6.44164647660409,6.78172003852265,6.62221353523231,6.70029017484827,6.60794086094163,7.34260395805864,7.00597195079364
"Os02g0814700",11.2201084654966,11.401459526323,10.8229522191807,11.0628846433125,11.6103262579119,11.1529714670519,10.6552107272335,10.8385312486328,11.0358194327411,11.6748309236925,12.0222634733101,11.5412643658778,11.5145760518699,11.5264258421289,11.4103027131605,11.5489220381431,12.7636972030061,12.7366279507514,12.5949389046807,12.5269672265753
"Os02g0815000",9.08271907318277,9.39930345442704,8.76122524677717,8.76546844653605,9.24398068282497,8.92816573435021,8.3492230337653,8.56609091317524,8.53351332994769,9.62427722142572,9.81601552858982,9.53921598490645,9.10037338564148,9.27303665539108,8.24166696979168,8.47312436419283,9.85800588272002,9.79535124446893,9.71854158404094,9.53304473305626
"Os02g0815100",0,0,2.1024614331714,0,0,0,0,0,0,4.08959745693957,0,0,0,0,0,0,2.14780596295182,1.82250825390953,1.9354451004943,1.63844710179757
"Os02g0815200",11.3336044468114,11.4524678497761,11.1632758837664,11.0235844351516,11.2559687950287,10.9048705489112,10.7369289207555,10.8907886123162,10.8705756147118,10.2210029302205,10.0982983050292,11.228677059432,7.34065644223886,7.40303221713424,6.80028652044491,6.40422883064655,8.79680747700752,8.78342311014102,8.77918896626035,8.85682626858496
"Os02g0815700",6.03107106858173,4.8168276479447,4.29062097280507,7.38651310004092,6.92223306649798,6.06462276302826,7.35199324364422,6.82370491557005,6.09197266926301,5.20542996863956,4.60270567216577,5.04442199485962,6.29066088428856,7.01265128583504,7.24921670812956,7.40166027532752,4.12232301789526,4.01075621786644,4.79002409887013,4.05630090586636
"Os02g0815900",9.07354530312661,9.05930906069209,9.34135660422286,9.05599130585214,9.27516190329588,9.04053392146294,9.20239115828106,9.19912763963601,8.96442859108917,8.63287399994234,8.49440226353234,8.85590795565277,9.5779232701112,9.29204887196802,9.69797919607634,9.71128431364552,9.04481679856115,8.93144855950878,9.2913290015029,9.2913290015029
"Os02g0816600",13.8058009818686,13.3693399152576,13.4484714550944,14.1229907530234,13.8670161885379,13.6822073934638,14.2282177912883,13.9382237324999,13.9841719288798,13.0970186684057,12.7134266686242,13.3093625188935,10.9907035094253,10.8916374394307,11.3195763145185,11.3366974855477,8.83671439177758,8.73016061040959,8.73799112966066,8.60880417017295
"Os02g0816700",7.20067391509766,7.10231088081948,6.24056710310131,6.88260222843509,6.9679065511305,6.75571211112768,7.6863703645631,7.28574818380291,7.43428330967756,7.00955760269767,6.26474278431936,6.70380882952477,6.77182902794463,6.98462578151412,7.43889182526529,7.65444484856127,5.23048643334086,5.37459438311249,6.16493987019253,5.9646647234241
"Os02g0817000",10.5496208460481,10.6468873960291,10.4239472332582,10.7560963596386,10.7367484785082,10.4854648228312,10.6593906447751,10.6700773782244,10.6278492165746,9.99982960958277,10.2092841662093,10.4163439081591,11.0307844925436,11.02989711475,11.393546767187,11.3709937577081,10.7608470088084,10.8197422621978,10.8658644231336,10.8293181329855
"Os02g0817200",9.20825027206707,9.32294016706041,9.39135847551321,9.27111987877948,9.36649616982204,9.26372226384264,9.52247438580278,9.51480364836081,9.48259647923796,9.2668276849948,9.39554018459772,9.3793551304909,10.0257038170163,9.76362216341887,9.85010476331521,9.81237390340614,9.64207160170878,9.70821000949888,9.70842721277819,9.67565750047501
"Os02g0817500",8.63366943578658,9.11962055589996,9.09326245796497,8.26582302260435,8.04005791573169,8.26181566276754,8.32999320837071,8.66224980051992,8.2662754945714,7.79347048214831,8.35565725000331,9.23877240005327,10.3796709021197,10.2266439163847,9.68320118060041,9.79549172760858,10.5229778883918,10.6400224525805,10.4351226134096,10.3915696272596
"Os02g0819200",8.32044233521354,8.51541998805861,8.48184947911084,8.40205752180873,8.44737082319191,8.52543737201245,8.59546982572791,8.53775894028068,8.6853878619777,8.90601940062552,8.79285445368477,8.54159469548819,7.89634859390946,7.98237156204306,7.31867204648261,7.71033331284904,8.54413496426213,8.48733761094571,8.32257611823829,8.31641025868505
"Os02g0820000",12.0126127245892,12.1639980300368,11.9712716704204,11.6882134585466,11.8404645850345,11.9548920581494,11.6344638717697,11.6866995295945,11.6642442034948,12.1586548022542,12.1196913620357,12.1673314687299,11.1337684804402,11.151093499168,11.4451597847048,11.5592292594875,11.8939852325746,11.9059571925093,11.8939852325746,11.9309807076139
"Os02g0821200",10.8790843011934,11.0898764648107,10.6499009584291,10.5472488210914,11.1968942476952,10.7371093630028,10.1733974214754,10.4515648478305,10.5865202846931,11.1282494805778,11.5699946445181,11.0933861591179,11.2226845647631,11.1645490910536,11.1877429365071,11.2439346366765,12.3869818889139,12.419265043427,12.3251467488388,12.3601707756662
"Os02g0821400",5.11040834020126,5.33741258571508,4.44696114429239,5.11040834020126,5.02635860563382,5.17763380910388,3.24820971874552,4.35231231765816,3.99728318411678,5.36350928458714,5.35878637787633,5.53440484362811,1.08307129171502,1.07772553151919,1.22044610479794,1.20859414493289,1.28835814235098,2.36862644561386,1.9354451004943,1.2451284714967
"Os02g0821800",9.75089552112264,9.95488023056992,9.84492905238908,9.50374728200787,9.72387601039858,9.78609688140881,9.29562167410463,9.27111987877948,9.54279417105988,10.1331470072863,10.4506241980091,10.127384195205,9.22335295457786,9.02701728451382,9.27490621329685,9.41737693385856,10.369109945454,10.2023208457164,10.1613706566146,10.2123630263334
"Os02g0822500",12.985384537896,13.0898434515895,13.2806153321037,12.8897927093951,12.8643690883781,13.0038900717606,12.8809878541432,12.8443542143774,12.8506086058607,12.8917296723489,12.9711031672678,13.0987286851578,11.5752250332387,11.6936705484281,11.8949884571906,11.9563306461258,12.6804558282407,12.6438324009998,12.7010870720708,12.6753379752525
"Os02g0822600",11.0766034712684,11.4269208253946,10.992880792093,10.6657292336617,11.1555312163426,10.8015278292373,9.86505858339424,10.0903552573328,10.0815779066423,10.3131105386568,10.342569063379,11.147152149978,8.51215446856668,8.63346605988655,8.07356650986343,8.65420095283286,10.2783912348606,10.2395614305132,10.1959581847455,10.276477265215
"Os02g0823100",10.7579700167153,10.3031300203882,10.8303460343774,11.2047956341325,11.0203266608415,11.084606014542,11.9424162189153,11.737941235222,11.7568456008451,10.7905267988485,10.3501374025077,10.5064091221806,11.0448097739833,10.9867400537073,9.46065541138596,9.23577352101662,9.89879734814488,9.91752921667466,10.0691610345706,10.1760647611991
"Os02g0823300",9.90622058526206,9.6400386139862,9.99327334793853,9.96574630827589,9.67824769010289,9.42987168273555,10.048633474955,9.85540136744002,9.83761909783421,8.88003614683003,8.97108825876105,9.05975453869211,9.69012467986957,10.0095482276083,10.094764830474,9.96555600544892,9.5171259889796,9.60286947465255,9.51080619346402,9.52779093452188
"Os02g0823400",9.48516482199526,9.55089430717785,9.56173689014791,9.46916402356385,9.55813468227865,9.52980953238295,9.27741691381344,9.55368391812741,9.54279417105988,9.67326459570174,9.63056667186143,9.58200030618755,9.11394889462904,9.01682212759821,8.98328018528604,8.46320279460252,9.7004996431322,9.84969152043796,9.69671073304562,9.72761626397532
"Os02g0823500",9.48516482199526,9.55089430717785,9.56173689014791,9.46916402356385,9.55813468227865,9.52980953238295,9.27741691381344,9.55368391812741,9.54279417105988,9.67326459570174,9.63056667186143,9.58200030618755,9.11394889462904,9.01682212759821,8.98328018528604,8.46320279460252,9.7004996431322,9.84969152043796,9.69671073304562,9.72761626397532
"Os02g0823800",10.0154368525677,10.0329572320283,10.6120986384388,10.2810239685718,10.1748444593674,10.187388105284,10.4529752814787,10.4183074625751,10.3067976145696,9.81560552738744,10.0037143864537,9.83180235493545,10.1187037441571,10.0755956859934,10.4490082403507,10.5294681758595,10.0355721450257,10.0510411464126,10.0906425369145,10.0390818347926
"Os02g0824000",7.96182638441265,7.9329719070848,8.5039962933405,7.96562048523752,8.0101700918178,7.8615204185861,8.22103415442243,7.85211635225727,8.30194036898566,7.77596025032952,7.5612364015695,7.74339416760161,7.20618981379072,7.37245423385537,8.32920577941827,8.25785907979834,6.05371662416243,6.34006853154755,5.88709084112025,6.09724013042137
"Os02g0824300",8.38906312555727,8.53699255643224,8.6718267311359,8.39445129574593,8.48002410917698,8.29976673342274,8.63253900140836,8.64455277294331,8.44924650215835,8.52115240342062,8.61363514015128,8.86032839594992,10.3970787533071,10.2864289658906,10.3372983346412,10.4104424193785,11.0231232780017,10.9877561743836,10.9239918719434,10.9119353572667
"Os02g0824500",4.14159613871746,3.51931258644891,3.89905542661818,5.91409990528046,4.95814112027487,4.06614796052019,8.84198841960377,8.77386749805547,8.33547252415952,0,4.03228998607405,3.49903633234604,7.83183552942542,8.29343736508574,7.86557966596603,7.50663947220844,0.671424551766612,1.15859414493289,2.58555712689366,1.90619697545824
"Os02g0824900",7.04578707358316,7.40659556105183,7.92655778533128,7.43737534260731,7.51292228299796,7.43581792863354,7.3709802796879,7.33641280068477,7.52996847090286,7.81577565149539,7.92577310365757,7.90553402417192,7.44484910698823,7.59058942838246,8.12438409161443,8.61970866237675,8.49408700553136,8.71794412746801,8.48298931638224,8.5074409033487
"Os02g0825301",2.49016261433925,0,0,0,1.99158515496072,1.65919897676151,0,0,0,0,0,0,3.84422870260233,2.87371224359664,5.13264284535548,4.35231231765816,1.26730880407048,1.15859414493289,1.02053581668021,1.82250825390953
"Os02g0825700",7.30916310239813,7.35884142744707,7.51394817407451,6.64980593008469,7.22610666642496,7.19912872768558,6.72302302938697,6.65500349714449,6.46217024072316,7.71957360175151,8.12955606024412,7.49091043307273,7.20618981379072,7.1543509218633,8.37260432813705,8.46320279460252,8.43567991723645,8.36453607599568,8.43186872008165,8.3205792134652
"Os02g0826050",2.49016261433925,3.10264903991445,4.29062097280507,3.46272802268036,0,3.16909141063128,2.34457143254896,2.79742089867675,3.23938780332547,4.45734038413131,3.89574349020379,5.04442199485962,0,0,1.90619697545824,2.35479495821592,1.21357092861044,1.02681236078441,1.02053581668021,0.912928301694496
"Os02g0826100",9.57465219417919,9.79056718400487,10.0933569191711,9.11946219194603,9.4012566899421,9.75296594178736,8.96297473759214,9.32043843373397,9.46299336358957,9.90323839055074,10.1708097942713,10.0765299058415,9.13692428051269,9.21952157806857,9.48067460087848,9.7539535609777,10.1826590455824,10.1778422170329,9.96745039668369,9.97658165466032
"Os02g0826200",9.7542773886852,9.95287520947631,10.1148847878439,9.35775914621758,9.39887244081547,9.5171259889796,9.25875009956625,9.16351309295237,9.12213190346757,9.17019421763216,9.0467466702307,9.80647225403175,7.76843611113125,7.81577565149539,8.17599303609566,8.18120783682696,9.02293177624048,8.77077882778582,8.85135046697293,8.82314316340023
"Os02g0827300",11.9352893822159,11.8390041744176,11.9471437403609,12.0952883367159,12.0395797987048,11.9002590102715,12.1480318478059,12.2134286908958,12.1547287628347,11.9602678418434,12.0042794370967,12.1061700435346,12.4649794018949,12.5166369500479,12.278267361987,12.3754687255272,12.3045837108291,12.3034052879409,12.2748377140824,12.2153401625159
"Os02g0827400",6.21923266840651,5.47920667026239,4.36268757887904,7.24921670812956,6.78816789344038,5.91723332614157,7.35978820726107,6.44137980438894,5.55963598056052,4.6288543194017,4.03228998607405,4.39434080172711,1.5760624088126,3.29997460804907,3.59244703685249,3.79477315062607,0.258496250072116,0.603840779852542,0.490689059560852,0
"Os02g0827500",9.88588911284403,9.56157910101658,9.6308406654737,9.78941085948017,9.60550229435528,9.59110822527,9.78727503348944,9.74063681401813,9.60990761861837,9.96626158379551,9.85247865581957,9.49295058894516,11.22382688136,11.1286531264617,11.5070873013919,11.3797185017811,9.6797420356668,9.7766106386801,9.4321753354062,9.52229835584346
"Os02g0827600",9.03589697051284,9.63465232652121,9.16422292297576,8.71794412746801,9.5387726762795,9.21734979802061,7.89485562982785,8.35084087237493,8.29227540510384,8.69303674564916,9.15788506234646,9.55660673260728,8.25117512956175,8.0101700918178,7.90733490569321,7.69857142069198,8.67001591058636,8.73261684297856,8.96245113705473,8.80356311990469
"Os02g0828100",8.60832017743476,8.61976488588934,8.45601017343551,8.8164725106781,8.9061986956966,8.47312436419283,8.87047262804231,8.89155946352396,8.88730575696788,8.03488151757141,8.38424009592848,8.6851089487194,6.93123685776376,6.52303277864146,7.49934686171535,7.67087429809639,5.45638320926578,5.73688995846047,5.82778813515195,5.78138690407736
"Os02g0829200",11.2844705697066,11.26364697779,11.7312426914322,11.4767952837738,11.3254645102392,11.318006092168,11.4606566466027,11.4340407819734,11.2459958406551,11.1484034377038,11.0674187834014,11.4129225648144,10.2874180704382,10.38082758267,10.4442449340013,10.3630434365791,11.5566578208662,11.5476239616347,11.5171493774924,11.5283954518863
"Os02g0829800",6.59019291136036,7.08412617566972,8.07005402248607,7.0072297520729,7.1074151418141,7.14307445456396,6.8801968290827,7.04695147430466,7.04578707358316,7.47308577269492,7.66576322483739,7.45846595347933,5.35847137695683,5.65028140942964,5.63625654103487,6.28393250718548,7.46450862584947,7.60729750000217,7.25779923793627,7.10561735724638
"Os02g0829850",11.0175783987892,10.3164708731232,9.76653089930125,11.6984198458082,11.405986537782,10.9137891319026,12.0126127245892,11.6699816475914,11.3328242424144,9.59358916634829,8.98939069928909,9.95770967696511,6.9490455267333,7.08474536189251,6.627270441063,6.72302302938697,2.59699470701579,3.12238624792312,3.23938780332547,2.83476013143658
"Os02g0830700",3.10480247600904,3.10264903991445,2.81400825647264,2.51438645174343,0,1.65919897676151,0,0,2.57824265478113,2.59699470701579,0,0,4.12351535499298,4.85313167098325,3.42527223943647,4.70784763794721,5.54247429373032,5.65554238259037,5.18991717545096,5.23642034683731
"Os02g0831000",7.12554506511333,7.45222178818141,7.37284321457718,7.37245423385537,7.73373191374571,6.62404142912616,6.67022035243488,6.75308272182779,6.77215543176527,6.95345825156748,6.9105267093781,7.61303789745579,5.0236362164327,4.35231231765816,5.25228959276059,4.87158303131371,5.43790148279603,5.65554238259037,5.20566961986029,5.36686499438007
"Os02g0831200",7.12554506511333,7.45222178818141,7.37284321457718,7.37245423385537,7.73373191374571,6.62404142912616,6.67022035243488,6.75308272182779,6.77215543176527,6.95345825156748,6.9105267093781,7.61303789745579,5.0236362164327,4.35231231765816,5.25228959276059,4.87158303131371,5.43790148279603,5.65554238259037,5.20566961986029,5.36686499438007
"Os02g0831700",6.69234308257335,7.07423378310589,6.98819292417878,6.28999807034992,6.99069811263896,6.83228745072626,6.34579490659164,6.73497060369119,6.656463702648,7.80069880931654,7.53558131505926,6.84328403759274,5.63820946916983,5.16040089959782,4.10275192194717,5.18503551866598,6.52512801626768,6.72002948592147,6.3387687711209,6.44503291023801
"Os02g0831800",7.0855947120274,6.93602571717761,7.67970950288651,7.08122794819168,7.22610666642496,7.34700682765522,7.17763647628767,7.38423980203691,7.49911603448982,7.95303591493999,8.27488977497988,7.40111378947842,7.44484910698823,6.93832580707675,6.12554333731074,5.24824955478752,8.23968373553541,8.3350482599453,8.43544532689608,8.4536179857136
"Os02g0832000",4.35231231765816,4.6992163673234,5.87074937475253,5.31581048835247,4.88582251676069,4.20116591429259,4.12351535499298,4.8168276479447,4.54442566247032,4.33861105817057,4.86765723832999,3.954595134795,2.67760876070082,2.23683554883411,1.90619697545824,2.35479495821592,8.35055009007261,8.50254896548592,8.58385248933676,8.41558565075575
"Os02g0832150",5.27138133426313,5.64819040064491,6.74059368754546,5.91409990528046,5.63703652052863,5.97667686871658,5.80749701557825,5.84041634800405,5.70617347259125,5.20542996863956,5.6700249199663,6.02216544000312,3.48469227495664,3.6047831243874,2.7924441149992,3.18414849590588,6.02620130574186,5.22210548361233,5.18991717545096,5.35697373316788
"Os02g0832200",9.32545058588711,9.35541415628513,9.72364113381141,9.35249147419184,9.44018459717998,9.33041069148305,9.11185836354706,9.10966746784577,9.27983105470368,9.28554766262473,9.34026533751207,9.63952352814249,9.22335295457786,9.11528690431709,8.87409342799677,8.5706603545413,9.31606896817674,9.5896011959904,9.29858190308772,9.09237294680259
"Os02g0832400",11.582169866891,11.6465307413521,12.2976751723782,11.7357415124989,11.5827169643817,11.6070126631922,11.9212776385061,11.9436261401518,11.7203637391766,11.4776248836751,11.5881203705444,11.7434879559618,12.7347519056642,12.7476291349291,12.9522788384075,12.9034340003533,10.8732372148294,10.9651133696205,10.9179411333686,10.9051799843111
"Os02g0832600",8.87015368875977,8.89155946352396,9.22763748526398,8.97960137479891,8.94428313511868,8.80024728766402,9.23922646700862,9.09339087190293,9.22966869652526,8.74695228160007,8.86791716661432,8.76229179397,9.06652386921372,9.05446715094913,9.18762232036994,9.16346123474642,8.76229179397,8.70114572995175,8.56707666393463,8.74545247672752
"Os02g0832700",9.86948897596199,10.097428025428,10.1349408964108,9.97993586073909,9.94187652943151,9.88293148075045,10.0459869822781,9.99200326420894,9.91670326288549,9.84214543956764,10.0289600766619,10.0202930403318,9.01604949463056,9.12380504340101,8.76131907632819,9.01202745997791,9.60353038824895,9.56811652490483,9.65246101139575,9.63792698973334
"Os02g0833400",10.402088892941,10.759962180204,10.5098921309493,10.5919394953971,10.849752945452,10.6574842392628,10.2255531364859,10.3335848236454,10.2941579055153,10.3631477863451,10.514721275183,10.8342263896934,8.98101805681119,9.25941823329757,8.85229625277733,9.01639414675016,9.8131757910015,9.85431965351936,9.62606888219455,9.73792926988071
"Os02g0833500",0,0,2.1024614331714,0,0,0,0,0,0,0,0,0,0,0.671424551766612,0,0,4.34395681836639,4.45448318877613,4.31810414358918,4.00577943418889
"Os02g0833600",8.48924840132429,8.58182922160076,8.23444652706647,8.46841283014879,8.18748165334176,8.69430637673172,8.49228274980962,8.52337282742105,8.61453168227592,8.71466466230578,8.76418117694726,8.68019530253768,7.76843611113125,7.79368402489731,6.1932927100649,6.64980593008469,8.40669144053437,8.37952105583346,8.45693043001604,8.46234478966528
"Os02g0833900",0,1.66417576043906,2.1024614331714,0,0,0,0,0,0,0,2.5380625154213,2.6748863714997,5.15600821094448,5.1960644443647,4.10275192194717,3.18414849590588,6.3984871654198,6.34901445798785,6.28503382250198,6.09724013042137
"Os03g0100030",2.87371224359664,3.10264903991445,2.59699470701579,4.83626607999654,4.71174776354727,4.5182863772605,4.29689751690926,3.92041850802318,4.70784763794721,2.59699470701579,0,4.39434080172711,0,0,0,0,0.258496250072116,0,0,0
"Os03g0101000",4.53390946116124,5.51959191364513,5.17763380910388,5.37302677549179,5.3759684199336,4.88094024810507,4.88094024810507,5.2716194036161,4.79906183221474,5.07834543170532,5.01523439728456,5.71509279400558,2.95541879157247,3.23938780332547,2.61309111176016,1.82250825390953,4.05884594649872,4.2739992970553,4.25663154275168,4.77609463760947
"Os03g0101300",8.74963336959435,8.74843023464824,9.29317828044844,8.90862413913597,8.97084911169759,8.82261752907494,9.29251158366272,9.33283869663842,8.93601959590302,9.21434668972488,9.03013262914385,8.86032839594992,7.83183552942542,7.60280239114525,7.1252971783917,7.31051487617107,9.48931795212601,9.68288413155898,9.75666003330718,9.83680558173391
"Os03g0101500",6.43136887021772,6.92562524293972,7.14254054196336,6.46243398782519,6.50256439645289,6.50857286951467,6.86584663641182,6.98760707663667,6.88525639214625,7.10974496337224,6.89705892613385,6.96353449502084,5.91723332614157,5.96193151624914,6.06083767278865,6.15366035833285,5.98757882982998,6.61920379034409,6.50256439645289,6.28229323854784
"Os03g0101600",10.7300083769112,10.6000047129761,10.7007601735325,10.7857461370076,10.6950748285378,10.7893686266351,11.0572296070857,10.8798042117598,10.9289395615775,10.5985049808937,10.5674627881566,10.5979436599523,10.7707224285209,10.487117624591,10.9506158655964,10.8446369351884,10.3148544023883,10.2328798290945,10.1398673478724,10.289502429686
"Os03g0101700",12.603905203125,12.9560056268222,13.0394390693055,12.463715207294,12.554762559309,12.4087795138164,12.2031314210197,11.9621589495075,11.8767053061204,12.6236066542174,12.4087795138164,12.8321764488421,9.18991311304396,9.10698209991428,9.50002490848848,9.30842170348941,10.1488840365324,10.1083952097321,10.1459272953578,10.1660231531712
"Os03g0101800",9.55597010181944,9.7010054732789,9.60286947465255,9.72247923016155,9.69833999395872,9.83328442399516,9.93509898758261,10.0800313874908,9.94086937358867,10.4109191122263,10.3894439120407,9.99105447239435,10.2381664615757,10.2293230218482,9.73703496331605,9.90821999489846,10.8568043962835,10.841329474258,10.8355207947151,10.8315204499151
"Os03g0101900",9.45499872498019,9.6931055709,9.84492905238908,9.29012087246871,9.55110400672402,9.62782720331428,9.37132882211836,9.39310630224422,9.44660475696264,9.64787975092561,9.85247865581957,9.9497080200341,9.14095332553958,9.04481679856115,9.33821726479943,9.57624415418735,9.86701380556458,9.94173086539653,9.70394190199841,9.97162209646407
"Os03g0102300",6.88333456723331,7.04542090418405,7.28506443695806,6.40422883064655,6.95374113439818,6.96353449502084,6.68588796377903,6.58535113062971,6.40422883064655,6.19729129502839,6.9958434432464,7.49973505082822,7.32608194267952,7.14058854089362,7.85237823834874,8.10131829181481,8.56420523609946,8.52677070680864,8.50374363195419,8.35607383981128
"Os03g0102333",6.88333456723331,7.04542090418405,7.28506443695806,6.40422883064655,6.95374113439818,6.96353449502084,6.68588796377903,6.58535113062971,6.40422883064655,6.19729129502839,6.9958434432464,7.49973505082822,7.32608194267952,7.14058854089362,7.85237823834874,8.10131829181481,8.56420523609946,8.52677070680864,8.50374363195419,8.35607383981128
"Os03g0102366",6.88333456723331,7.04542090418405,7.28506443695806,6.40422883064655,6.95374113439818,6.96353449502084,6.68588796377903,6.58535113062971,6.40422883064655,6.19729129502839,6.9958434432464,7.49973505082822,7.32608194267952,7.14058854089362,7.85237823834874,8.10131829181481,8.56420523609946,8.52677070680864,8.50374363195419,8.35607383981128
"Os03g0102500",0,0,0,0,0,0,0,0,0,0,0,0,3.98968302944452,4.14694189891329,2.7924441149992,2.35479495821592,9.59788386000263,9.70509390400147,10.0054908078877,10.0211764923785
"Os03g0103100",11.2717961038446,10.5104985988807,9.74793257627952,10.6518362545666,9.38482102812493,10.1289308808245,8.14168240402121,6.8784513122336,8.5974290008671,9.18172757619582,9.99843939506279,7.34746890555779,3.59244703685249,3.87226922603873,3.42527223943647,2.99194575782281,6.9958434432464,7.17970215174769,6.86584663641182,6.98102176090285
"Os03g0103200",11.2717961038446,10.5104985988807,9.74793257627952,10.6518362545666,9.38482102812493,10.1289308808245,8.14168240402121,6.8784513122336,8.5974290008671,9.18172757619582,9.99843939506279,7.34746890555779,3.59244703685249,3.87226922603873,3.42527223943647,2.99194575782281,6.9958434432464,7.17970215174769,6.86584663641182,6.98102176090285
"Os03g0103300",9.73936283118183,9.32532567719435,8.94874068664962,8.77877366378028,8.66224980051992,8.67968895328857,7.1560039473008,6.95478735506154,7.49911603448982,9.76639812660678,10.020963608705,7.64762942368295,10.5419957727838,10.4775912517952,9.99636096436902,9.91363492561084,12.0701469822323,12.0778009010118,11.9045692108755,11.8397233908454
"Os03g0103700",11.6396445930612,11.7225751230861,12.4057407292088,11.8956322286977,11.6915955675904,11.9693309057509,12.0491109001515,12.0350775544339,11.95058644073,12.0767824964328,12.0747404482138,12.0404155690423,9.66907229951255,9.97227301048675,10.2084553810023,10.2043892349939,7.65340861101535,7.82781048903657,7.57548880960462,7.65711796884567
"Os03g0104100",7.60646624048527,7.49790024509399,7.25624987925577,7.28279631278951,7.66630703140666,7.10143817777827,6.94178505187238,7.21529338787581,7.33641280068477,7.60729750000217,7.41050450388402,7.72637992294867,5.77550724689755,5.45638320926578,6.40296113127006,6.31352072723836,6.67022035243488,6.79959623046866,6.15997353353899,5.98093681966648
"Os03g0104400",9.32960583522928,9.30210050489252,9.82709387808253,9.30264035927793,9.80995837513631,9.33875828328623,9.39970014946664,9.41967557355524,9.48434217942687,9.39554018459772,9.65503399792325,9.60669997657605,9.15553067218375,9.47802173150309,9.60488284441016,9.62323418601891,10.0741362489149,10.1100576373966,10.0833728363585,10.1159695905574
"Os03g0104800",8.62867470620478,8.78714924286109,8.53241055717797,8.41101243106287,8.82288034623759,8.6985037645482,8.35551226235885,7.81702128119353,8.49069470826723,8.32086589186043,8.50698792922495,8.44534761121738,6.06624383691288,5.16040089959782,6.90652175023044,6.64980593008469,1.07772553151919,2.6180678954377,1.22044610479794,1.2451284714967
"Os03g0105300",9.21434668972488,9.18828619518577,9.65878045654459,9.15701060574805,9.29832542390179,9.07239904964532,9.12570260454721,9.17300720325277,9.28990119288129,9.30161115359967,9.55484289273667,9.26247211150869,8.86207010501275,8.53431450839082,9.39689925728002,9.53448390640107,9.69189666169621,9.68656319760114,9.4547079191702,9.48272036504901
"Os03g0105600",6.56648747794245,7.18373558129263,7.56794656287411,6.70303732749629,7.25559444123736,7.1543509218633,6.60794086094163,6.98760707663667,6.89705892613385,8.29773669095888,8.82514975587729,7.79509009406779,7.55698171639815,7.81577565149539,7.15863130672065,7.29194563211679,9.87366195750949,9.85724704344076,9.83421492782605,9.90882072679136
"Os03g0106550",1.94010057071387,3.10264903991445,2.1024614331714,0,0,0,0,0,0,2.59699470701579,0,0,0,0.671424551766612,3.59244703685249,2.35479495821592,3.46272802268036,2.95541879157247,1.99595829702323,2.6572469185701
"Os03g0107000",9.6809571780689,9.86306866776759,9.84020007526323,9.87732408421595,10.0354284301994,9.86276533458746,9.75745612630439,9.75643089356965,9.89194946163436,9.68590718256617,9.7914294482915,9.94381395073122,10.6748265632995,10.7171261549938,10.9791756606324,10.9335791582127,9.43586727012581,9.26131587523917,9.38068124302905,9.35171903124031
"Os03g0107400",9.51424603733289,9.46696145042441,9.79535124446893,9.64282968833689,9.24773365957501,9.38536205173799,9.68326738177783,9.83433153346314,9.46139798981728,9.07052963880821,9.2239510218145,9.34714289578429,12.4618211483815,12.3884523040045,12.7495352632206,12.8182833110717,11.9209699509595,11.8288051278431,11.8463769715297,11.7762381269634
